"name.interviewer","village","type.respondent","sex","ethnicity","dob","animal","score","X_id","comm.type","category","number"
"Ben","Okwa II","Hunter","Male","Boki",2004,"White-bellied pangolin",8,187290600,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"African brush-tailed porcupine",9,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"African dwarf crocodile",1,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Beef",10,187290607,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Black guineafowl",9,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Black-bellied pangolin",10,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Bushfowls",5,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Calabar angwantibo",4,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Carp",9,187290607,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Catfish",10,187290607,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Chicken",10,187290607,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Chicken egg",9,187290607,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Cusimanses",10,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Dog",10,187290607,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Anchovy",1,187290607,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Duck",8,187290607,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Freshwater crab",9,187290607,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Freshwater shrimps",3,187290607,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Galagos",4,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Crested genet",3,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Giant pangolin",3,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Giant land snail",9,187290607,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Giant pouched rat",7,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Goat",10,187290607,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Greater cane rat",10,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Helmeted guineafowl",3,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Lobsters",10,187290607,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Nile monitor",3,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Pork",10,187290607,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Red river hog",9,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Sheep",1,187290607,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Stock fish",7,187290607,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Termite",1,187290607,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Turkey",10,187290607,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Water chevrotain",3,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"West African mackerel",5,187290607,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"White-bellied pangolin",10,187290607,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"African brush-tailed porcupine",9,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"African dwarf crocodile",2,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Beef",5,187290614,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Bushfowls",10,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Carp",8,187290614,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Catfish",8,187290614,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Chicken",10,187290614,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Chicken egg",5,187290614,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Cusimanses",7,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Dog",10,187290614,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Duck",1,187290614,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Freshwater crab",8,187290614,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Freshwater shrimps",8,187290614,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Giant pangolin",10,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Giant land snail",10,187290614,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Giant pouched rat",10,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Goat",10,187290614,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Greater cane rat",7,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Helmeted guineafowl",4,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Lobsters",8,187290614,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Mambas",6,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Nile monitor",9,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Pork",5,187290614,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Red river hog",9,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Stock fish",7,187290614,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Tortoises",5,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Turacos",6,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"Water chevrotain",10,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"West African mackerel",10,187290614,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1974,"White-bellied pangolin",6,187290614,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"African brush-tailed porcupine",8,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"African palm civet",4,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"African palm weevil",7,187290622,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Beef",10,187290622,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Black-bellied pangolin",10,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Blue duiker",2,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Bushfowls",8,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Carp",10,187290622,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Catfish",10,187290622,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Chicken",10,187290622,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Chicken egg",9,187290622,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Common periwinkle",10,187290622,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Cusimanses",9,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Dog",9,187290622,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Anchovy",8,187290622,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Duck",6,187290622,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Freshwater crab",7,187290622,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Freshwater shrimps",7,187290622,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Crested genet",1,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Giant land snail",10,187290622,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Goat",10,187290622,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Greater cane rat",9,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Helmeted guineafowl",6,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Hornbills",3,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Lobsters",7,187290622,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Nile monitor",9,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Pork",8,187290622,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Potto",1,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Red river hog",10,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Squirrels",5,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Stock fish",5,187290622,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Tilapia",6,187290622,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Tortoises",9,187290622,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"West African mackerel",10,187290622,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"White-bellied pangolin",10,187290622,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"African brush-tailed porcupine",10,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Beef",6,187290628,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Black-bellied pangolin",10,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Carp",9,187290628,"Enclave","Fish",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Catfish",2,187290628,"Enclave","Fish",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Chicken",10,187290628,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Chicken egg",9,187290628,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Cusimanses",7,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Anchovy",6,187290628,"Enclave","Fish",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Freshwater crab",10,187290628,"Enclave","Invertebrate",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Freshwater shrimps",2,187290628,"Enclave","Invertebrate",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Giant land snail",10,187290628,"Enclave","Invertebrate",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Giant pouched rat",10,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Goat",9,187290628,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Greater cane rat",3,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Helmeted guineafowl",7,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Lobsters",1,187290628,"Enclave","Invertebrate",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Mambas",6,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Nile monitor",9,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Pork",5,187290628,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Red river hog",10,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Stock fish",8,187290628,"Enclave","Fish",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Tortoises",9,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Turacos",2,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"Turkey",1,187290628,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1957,"West African mackerel",10,187290628,"Enclave","Fish",1
"Ebri","Okwa II","Household","Female","Boki",1957,"White-bellied pangolin",10,187290628,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"African brush-tailed porcupine",5,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"African golden cat",2,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Bay duiker",9,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Beef",4,187290639,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Black-bellied pangolin",7,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Bushfowls",4,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Carp",8,187290639,"Enclave","Fish",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Catfish",10,187290639,"Enclave","Fish",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Chicken",10,187290639,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Chicken egg",10,187290639,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Cusimanses",3,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Anchovy",1,187290639,"Enclave","Fish",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Duck",8,187290639,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Freshwater crab",6,187290639,"Enclave","Invertebrate",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Freshwater shrimps",6,187290639,"Enclave","Invertebrate",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Giant land snail",8,187290639,"Enclave","Invertebrate",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Giant pouched rat",9,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Goat",10,187290639,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Greater cane rat",5,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Helmeted guineafowl",4,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Hornbills",1,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Lobsters",6,187290639,"Enclave","Invertebrate",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Mongooses",3,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Nile monitor",7,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Pork",10,187290639,"Enclave","Domestic meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Potto",2,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Red river hog",3,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Squirrels",9,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Stock fish",10,187290639,"Enclave","Fish",1
"Ebri","Okwa II","Household","Female","Boki",1942,"Tortoises",9,187290639,"Enclave","Wild meat",1
"Ebri","Okwa II","Household","Female","Boki",1942,"West African mackerel",2,187290639,"Enclave","Fish",1
"Ebri","Okwa II","Household","Female","Boki",1942,"White-bellied pangolin",7,187290639,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"African brush-tailed porcupine",10,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"African dwarf crocodile",5,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"African elephant",5,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"African palm civet",8,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"African palm weevil",8,187290645,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Slender-snouted crocodile",5,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Aquatic snail",9,187290645,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Ball python",7,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Bay duiker",8,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Beef",4,187290645,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Black-bellied pangolin",10,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Blue duiker",10,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Bushfowls",9,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Cameroon red-eared monkey",8,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Carp",10,187290645,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Catfish",10,187290645,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Central African rock python",7,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Chicken",10,187290645,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Chicken egg",9,187290645,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Common periwinkle",10,187290645,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Dog",8,187290645,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Anchovy",5,187290645,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Duck",6,187290645,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Freshwater crab",3,187290645,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Freshwater shrimps",10,187290645,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Gaboon viper",5,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Giant land snail",10,187290645,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Giant pouched rat",9,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Goat",5,187290645,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Greater cane rat",10,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Lobsters",9,187290645,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Nile monitor",8,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Ogilby's duiker",9,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Pork",9,187290645,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Red river hog",10,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Squirrels",8,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Stock fish",9,187290645,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Tilapia",10,187290645,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Tortoises",8,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Turacos",7,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"Turkey",9,187290645,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"West African mackerel",10,187290645,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1992,"White-bellied pangolin",10,187290645,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"African brush-tailed porcupine",10,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"African buffalo",9,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"African civet",8,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"African dwarf crocodile",7,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"African elephant",5,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"African golden cat",5,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"African palm civet",9,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"African palm weevil",10,187290655,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Slender-snouted crocodile",5,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Aquatic snail",3,187290655,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Ball python",10,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Bates' pygmy antelope",5,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Bay duiker",8,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Beef",5,187290655,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Black guineafowl",9,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Black-bellied pangolin",10,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Blue duiker",5,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Bushfowls",8,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Cameroon red-eared monkey",8,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Carp",10,187290655,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Catfish",10,187290655,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Central African rock python",10,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Chicken",10,187290655,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Chicken egg",8,187290655,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Cobra",8,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Common periwinkle",9,187290655,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Dog",10,187290655,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Anchovy",6,187290655,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Duck",9,187290655,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Freshwater crab",1,187290655,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Freshwater shrimps",10,187290655,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Gaboon viper",9,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Crested genet",8,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Giant land snail",8,187290655,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Giant pouched rat",8,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Goat",4,187290655,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Greater cane rat",10,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Bushbuck",9,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Helmeted guineafowl",9,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Hornbills",9,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Lobsters",10,187290655,"Enclave","Invertebrate",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Mambas",8,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Mongooses",8,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Nile monitor",7,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Ogilby's duiker",8,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Pork",8,187290655,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Red river hog",10,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Squirrels",5,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Stock fish",8,187290655,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Tilapia",9,187290655,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Tortoises",8,187290655,"Enclave","Wild meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"Turkey",8,187290655,"Enclave","Domestic meat",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"West African mackerel",10,187290655,"Enclave","Fish",1
"Ben","Okwa II","Hunter","Male","Boki",1993,"White-bellied pangolin",10,187290655,"Enclave","Wild meat",1
"Ben","Utanga","Hunter","Male","Other",2001,"African brush-tailed porcupine",10,187290659,"Border","Wild meat",1
